id,race,sex,age,juv_fel_count,juv_misd_count,priors_count,charge_id,charge_degree (misd/fel),compas_decile_score,two_year_recid,compas_guess
5982,Black,Male,25,0,0,0,169,1,4,Did recid.,No recid.
5984,Black,Male,34,0,0,4,45,0,2,No recid.,No recid.
5985,Caucasian,Male,65,0,0,0,134,0,1,No recid.,No recid.
5987,Caucasian,Male,33,0,0,5,129,1,6,Did recid.,Did recid.
5988,Caucasian,Female,23,0,0,0,45,0,3,No recid.,No recid.
5989,Caucasian,Female,44,0,0,0,45,0,1,No recid.,No recid.
5990,Hispanic,Male,21,1,0,1,28,1,8,Did recid.,Did recid.
5992,Black,Male,24,0,0,1,45,0,3,No recid.,No recid.
5993,Caucasian,Male,51,0,0,1,45,0,2,No recid.,No recid.
5994,Black,Female,21,0,0,0,49,1,8,Did recid.,Did recid.
5995,Caucasian,Male,39,0,0,6,28,1,6,No recid.,Did recid.
5996,Black,Male,29,0,0,29,253,1,8,Did recid.,Did recid.
5997,Caucasian,Male,24,0,0,1,15,1,6,No recid.,Did recid.
6000,Black,Female,23,0,0,0,292,1,5,Did recid.,Did recid.
6001,Black,Male,31,0,0,11,268,1,10,Did recid.,Did recid.
6002,Black,Female,35,0,0,0,243,0,2,No recid.,No recid.
6004,Other,Male,30,0,0,0,190,1,1,No recid.,No recid.
6005,Caucasian,Male,34,0,0,8,306,1,7,No recid.,Did recid.
6006,Black,Female,39,0,0,4,15,1,6,No recid.,Did recid.
6009,Black,Male,29,0,0,6,168,0,2,No recid.,No recid.
6010,Caucasian,Male,51,0,0,0,128,0,1,No recid.,No recid.
6011,Caucasian,Male,22,0,0,1,28,1,7,No recid.,Did recid.
6013,Caucasian,Male,29,0,0,2,28,1,2,No recid.,No recid.
6014,Caucasian,Male,35,0,0,8,28,1,8,Did recid.,Did recid.
6019,Caucasian,Male,32,0,0,6,39,1,2,Did recid.,No recid.
6021,Caucasian,Male,33,0,0,3,45,0,4,Did recid.,No recid.
6022,Caucasian,Male,58,0,0,5,190,1,3,Did recid.,No recid.
6023,Other,Male,54,0,0,0,14,1,1,No recid.,No recid.
6024,Black,Male,30,0,0,3,129,1,2,No recid.,No recid.
6027,Black,Male,33,0,0,2,346,1,9,Did recid.,Did recid.
6029,Black,Male,24,0,0,0,190,1,3,Did recid.,No recid.
6030,Black,Male,48,0,0,10,190,1,4,No recid.,No recid.
6032,Black,Male,23,0,0,0,45,0,8,No recid.,Did recid.
6034,Caucasian,Male,23,0,0,2,190,1,7,Did recid.,Did recid.
6035,Asian,Male,47,0,0,1,45,0,1,No recid.,No recid.
6036,Other,Male,21,0,0,0,190,1,4,No recid.,No recid.
6040,Black,Male,29,0,0,0,45,0,9,Did recid.,Did recid.
6041,Caucasian,Male,48,0,0,2,28,1,1,No recid.,No recid.
6042,Caucasian,Male,37,0,0,4,45,0,4,Did recid.,No recid.
6043,Caucasian,Male,50,0,0,3,169,1,3,No recid.,No recid.
6044,Black,Male,19,0,0,3,59,1,8,Did recid.,Did recid.
6045,Caucasian,Male,39,0,0,2,241,0,3,No recid.,No recid.
6046,Black,Male,49,2,0,13,129,1,3,No recid.,No recid.
6047,Caucasian,Male,58,0,0,2,336,1,5,No recid.,Did recid.
6048,Black,Male,31,0,0,6,306,1,8,No recid.,Did recid.
6051,Black,Male,23,0,0,1,45,0,7,No recid.,Did recid.
6055,Black,Female,23,0,0,0,15,1,3,Did recid.,No recid.
6056,Caucasian,Male,31,0,0,17,319,1,8,Did recid.,Did recid.
6058,Other,Male,33,0,0,0,28,1,1,Did recid.,No recid.
6062,Caucasian,Male,57,0,0,6,190,1,2,No recid.,No recid.
6064,Caucasian,Female,31,0,0,0,45,0,2,No recid.,No recid.
6065,Black,Male,57,0,0,19,306,1,6,No recid.,Did recid.
6066,Caucasian,Male,57,0,0,12,130,0,5,No recid.,Did recid.
6067,Black,Male,29,0,0,6,45,0,7,Did recid.,Did recid.
6070,Black,Male,30,0,0,0,45,0,1,Did recid.,No recid.
6071,Black,Male,45,0,0,11,170,1,3,No recid.,No recid.
6073,Caucasian,Male,42,0,0,0,379,1,5,No recid.,Did recid.
6074,Other,Male,48,0,0,7,71,1,2,No recid.,No recid.
6075,Black,Male,29,0,2,12,379,1,8,Did recid.,Did recid.
6077,Caucasian,Male,23,0,0,0,190,1,4,No recid.,No recid.
6078,Caucasian,Female,28,0,0,0,129,1,2,No recid.,No recid.
6079,Black,Male,41,0,0,3,172,1,7,No recid.,Did recid.
6080,Black,Male,25,0,0,1,45,0,2,Did recid.,No recid.
6081,Caucasian,Female,34,0,0,3,45,0,5,No recid.,Did recid.
6082,Black,Male,53,0,0,26,306,1,5,Did recid.,Did recid.
6083,Black,Female,28,0,0,1,49,1,3,Did recid.,No recid.
6084,Black,Male,27,0,0,0,379,1,2,No recid.,No recid.
6085,Black,Male,39,0,0,4,11,1,4,No recid.,No recid.
6087,Caucasian,Female,55,0,0,6,10,1,4,No recid.,No recid.
6089,Black,Male,27,0,0,4,28,1,5,Did recid.,Did recid.
6094,Caucasian,Male,30,0,0,7,100,1,10,Did recid.,Did recid.
6095,Black,Male,31,3,0,15,45,0,10,Did recid.,Did recid.
6096,Black,Male,20,0,0,1,21,0,9,Did recid.,Did recid.
6097,Caucasian,Male,26,0,0,2,15,1,9,Did recid.,Did recid.
6098,Black,Male,44,0,0,7,306,1,5,Did recid.,Did recid.
6099,Black,Male,33,0,0,17,28,1,10,Did recid.,Did recid.
6100,Caucasian,Male,34,0,0,0,180,1,1,Did recid.,No recid.
6101,Caucasian,Male,27,0,0,0,45,0,2,No recid.,No recid.
6103,Black,Male,21,0,0,1,303,1,7,Did recid.,Did recid.
6105,Black,Male,29,0,0,4,172,1,2,No recid.,No recid.
6106,Black,Male,27,0,0,7,129,1,6,No recid.,Did recid.
6107,Caucasian,Female,24,0,0,0,418,1,8,No recid.,Did recid.
6108,Black,Male,29,0,0,0,129,1,5,Did recid.,Did recid.
6109,Caucasian,Male,20,0,0,0,74,1,3,No recid.,No recid.
6110,Caucasian,Female,23,0,0,0,306,1,3,No recid.,No recid.
6111,Black,Female,48,0,0,0,134,0,1,No recid.,No recid.
6112,Black,Male,34,0,0,0,128,0,1,Did recid.,No recid.
6113,Black,Male,46,0,0,1,45,0,6,Did recid.,Did recid.
6114,Caucasian,Female,41,0,0,3,129,1,5,No recid.,Did recid.
6116,Black,Male,26,0,0,3,104,1,6,Did recid.,Did recid.
6117,Black,Male,37,0,0,11,172,1,8,Did recid.,Did recid.
6118,Caucasian,Female,54,0,0,7,28,1,5,No recid.,Did recid.
6119,Black,Female,25,0,0,5,399,0,10,No recid.,Did recid.
6123,Caucasian,Female,22,0,0,2,28,1,3,No recid.,No recid.
6125,Black,Male,32,0,0,7,172,1,1,No recid.,No recid.
6127,Black,Male,44,0,0,0,133,0,1,No recid.,No recid.
6129,Black,Male,28,0,0,1,56,1,1,No recid.,No recid.
6131,Black,Male,60,0,0,3,130,0,1,No recid.,No recid.
6133,Caucasian,Male,49,0,0,0,306,1,1,No recid.,No recid.
6134,Black,Male,32,0,0,9,346,1,4,No recid.,No recid.
6135,Black,Male,30,0,0,10,45,0,4,Did recid.,No recid.
6137,Caucasian,Male,52,0,0,0,222,1,1,No recid.,No recid.
6139,Black,Female,27,0,0,1,246,0,10,No recid.,Did recid.
6140,Black,Male,34,0,0,0,275,1,10,No recid.,Did recid.
6143,Black,Male,55,0,0,5,170,1,4,Did recid.,No recid.
6145,Black,Male,37,0,0,6,45,0,6,No recid.,Did recid.
6146,Black,Male,33,0,0,0,337,0,7,No recid.,Did recid.
6147,Black,Male,22,0,0,0,303,1,6,Did recid.,Did recid.
6148,Black,Female,27,0,0,0,31,0,2,No recid.,No recid.
6149,Black,Male,20,0,0,0,418,1,5,Did recid.,Did recid.
6150,Caucasian,Male,33,0,0,0,54,1,2,No recid.,No recid.
6152,Black,Male,26,0,0,0,45,0,2,No recid.,No recid.
6153,Black,Male,29,0,0,0,138,0,5,No recid.,Did recid.
6154,Black,Male,32,0,0,1,128,0,3,No recid.,No recid.
6156,Caucasian,Male,37,0,0,4,45,0,1,No recid.,No recid.
6159,Black,Male,31,0,0,15,28,1,10,No recid.,Did recid.
6160,Black,Male,29,0,0,6,129,1,8,Did recid.,Did recid.
6161,Black,Male,31,0,0,6,28,1,4,No recid.,No recid.
6162,Caucasian,Female,36,0,0,2,10,1,3,No recid.,No recid.
6163,Black,Male,35,0,0,4,261,0,6,No recid.,Did recid.
6164,Black,Female,37,0,0,1,66,1,1,No recid.,No recid.
6165,Caucasian,Male,34,0,0,5,242,0,2,Did recid.,No recid.
6166,Caucasian,Male,20,0,0,1,31,0,5,Did recid.,Did recid.
6167,Black,Female,50,0,0,12,45,0,6,Did recid.,Did recid.
6169,Caucasian,Male,24,0,0,8,175,1,9,Did recid.,Did recid.
6170,Black,Male,29,0,1,8,45,0,9,Did recid.,Did recid.
6171,Black,Female,45,0,0,1,129,1,1,No recid.,No recid.
6172,Caucasian,Male,34,0,0,2,28,1,7,Did recid.,Did recid.
6173,Black,Male,70,0,0,0,128,0,1,No recid.,No recid.
6175,Black,Male,26,0,0,2,28,1,4,No recid.,No recid.
6177,Black,Male,23,1,0,4,28,1,9,No recid.,Did recid.
6178,Caucasian,Male,27,0,0,5,127,0,4,No recid.,No recid.
6179,Caucasian,Male,44,0,0,6,190,1,6,Did recid.,Did recid.
6180,Black,Male,23,0,0,2,28,0,3,Did recid.,No recid.
6182,Black,Male,26,0,0,0,45,0,5,No recid.,Did recid.
6183,Caucasian,Female,23,0,0,2,45,0,6,No recid.,Did recid.
6185,Black,Male,27,0,0,3,28,1,9,Did recid.,Did recid.
6189,Caucasian,Female,46,0,0,1,167,1,2,No recid.,No recid.
6191,Black,Female,27,1,0,1,28,1,5,No recid.,Did recid.
6192,Caucasian,Male,45,0,0,7,168,1,2,No recid.,No recid.
6193,Black,Male,42,0,0,1,28,0,5,No recid.,Did recid.
6195,Caucasian,Female,24,0,1,3,45,0,5,Did recid.,Did recid.
6196,Black,Male,20,1,1,2,28,1,8,Did recid.,Did recid.
6198,Caucasian,Male,49,0,0,3,306,1,4,No recid.,No recid.
6199,Caucasian,Male,29,0,0,8,28,0,9,Did recid.,Did recid.
6200,Hispanic,Male,29,0,0,0,71,1,2,No recid.,No recid.
6201,Caucasian,Female,52,0,0,1,49,1,1,No recid.,No recid.
6202,Hispanic,Male,37,0,0,4,45,0,1,Did recid.,No recid.
6203,Black,Male,26,0,0,1,45,0,3,No recid.,No recid.
6205,Black,Male,53,0,0,15,172,1,1,Did recid.,No recid.
6206,Hispanic,Male,47,0,0,1,28,1,1,No recid.,No recid.
6207,Black,Male,38,0,0,0,145,0,8,Did recid.,Did recid.
6208,Black,Male,25,0,0,1,306,1,6,No recid.,Did recid.
6210,Black,Male,21,1,0,1,58,1,10,Did recid.,Did recid.
6212,Black,Male,48,0,0,0,45,0,1,No recid.,No recid.
6213,Caucasian,Female,40,0,0,1,306,1,2,No recid.,No recid.
6215,Other,Female,24,0,0,0,418,1,3,No recid.,No recid.
6216,Black,Male,22,0,0,0,61,1,4,Did recid.,No recid.
6219,Black,Male,36,0,0,4,28,0,8,No recid.,Did recid.
6221,Caucasian,Male,38,0,0,2,45,0,2,No recid.,No recid.
6222,Other,Male,23,0,0,0,169,1,3,Did recid.,No recid.
6223,Other,Male,54,0,0,2,45,0,1,No recid.,No recid.
6224,Hispanic,Male,24,0,0,1,28,1,4,No recid.,No recid.
6226,Caucasian,Female,44,0,0,0,122,0,1,Did recid.,No recid.
6227,Black,Female,23,0,0,2,10,1,7,Did recid.,Did recid.
6228,Caucasian,Male,64,0,0,0,239,0,1,No recid.,No recid.
6229,Caucasian,Male,38,0,0,5,176,0,5,Did recid.,Did recid.
6230,Other,Female,45,0,0,0,45,0,1,No recid.,No recid.
6231,Black,Male,49,0,0,1,190,1,5,No recid.,Did recid.
6234,Black,Female,45,0,0,3,306,1,7,No recid.,Did recid.
6236,Asian,Male,33,0,0,0,45,0,1,No recid.,No recid.
6238,Hispanic,Male,44,0,0,2,209,1,2,No recid.,No recid.
6239,Black,Male,51,0,0,3,28,1,1,No recid.,No recid.
6240,Black,Male,50,0,0,0,306,1,1,No recid.,No recid.
6241,Caucasian,Male,33,0,2,2,423,0,2,No recid.,No recid.
6242,Caucasian,Female,54,0,0,0,45,0,1,No recid.,No recid.
6244,Hispanic,Male,28,0,0,3,303,1,5,Did recid.,Did recid.
6245,Caucasian,Male,33,0,0,14,28,1,9,No recid.,Did recid.
6247,Black,Male,42,0,0,17,28,0,7,Did recid.,Did recid.
6248,Caucasian,Male,34,0,0,3,129,1,1,No recid.,No recid.
6249,Caucasian,Male,38,0,0,2,85,1,3,Did recid.,No recid.
6250,Black,Male,21,0,0,1,52,1,9,Did recid.,Did recid.
6251,Black,Male,33,0,0,5,172,1,4,No recid.,No recid.
6256,Black,Male,32,0,0,9,28,0,7,Did recid.,Did recid.
6259,Caucasian,Male,45,0,0,1,45,0,1,No recid.,No recid.
6260,Caucasian,Male,30,0,0,1,311,1,8,Did recid.,Did recid.
6264,Black,Female,29,0,0,0,6,1,10,No recid.,Did recid.
6266,Black,Male,44,0,0,3,127,0,3,No recid.,No recid.
6267,Caucasian,Female,51,0,0,0,45,0,1,Did recid.,No recid.
6268,Black,Female,28,0,0,0,15,1,3,No recid.,No recid.
6271,Caucasian,Male,27,0,0,1,303,1,3,No recid.,No recid.
6274,Hispanic,Male,28,0,0,16,311,1,10,Did recid.,Did recid.
6278,Black,Female,30,0,0,0,193,1,2,No recid.,No recid.
6280,Black,Male,32,0,0,0,45,0,7,No recid.,Did recid.
6281,Caucasian,Male,27,0,0,5,190,1,4,No recid.,No recid.
6282,Hispanic,Male,21,0,0,1,49,1,5,Did recid.,Did recid.
6284,Black,Male,21,0,0,0,64,1,5,No recid.,Did recid.
6285,Caucasian,Female,34,0,0,0,377,1,3,Did recid.,No recid.
6286,Black,Male,24,0,0,7,87,1,9,Did recid.,Did recid.
6287,Caucasian,Male,32,0,0,0,127,0,1,No recid.,No recid.
6289,Caucasian,Female,38,0,0,5,28,1,6,Did recid.,Did recid.
6292,Black,Male,56,0,0,3,28,0,1,No recid.,No recid.
6293,Black,Female,44,0,0,0,45,0,1,No recid.,No recid.
6296,Black,Male,31,0,0,1,138,0,5,Did recid.,Did recid.
6297,Caucasian,Female,25,0,0,6,28,1,7,No recid.,Did recid.
6299,Black,Female,20,0,0,0,45,0,5,No recid.,Did recid.
6300,Black,Male,35,0,0,1,45,0,5,No recid.,Did recid.
6301,Black,Male,33,0,0,1,6,1,4,Did recid.,No recid.
6302,Black,Male,24,0,0,0,45,0,3,No recid.,No recid.
6303,Hispanic,Female,40,0,0,2,28,0,2,No recid.,No recid.
6304,Black,Male,27,0,0,9,268,1,9,Did recid.,Did recid.
6305,Black,Female,21,0,0,2,242,0,3,No recid.,No recid.
6312,Black,Male,38,0,0,9,190,1,5,Did recid.,Did recid.
6314,Caucasian,Male,20,0,0,0,187,1,6,Did recid.,Did recid.
6315,Black,Male,30,0,0,9,129,1,3,Did recid.,No recid.
6317,Caucasian,Male,36,0,0,9,28,1,6,Did recid.,Did recid.
6319,Black,Male,23,0,0,2,423,0,9,Did recid.,Did recid.
6320,Black,Male,39,0,0,21,129,1,10,Did recid.,Did recid.
6321,Black,Male,32,0,0,3,337,0,6,No recid.,Did recid.
6322,Caucasian,Male,29,0,0,3,246,1,6,Did recid.,Did recid.
6323,Caucasian,Male,58,0,0,2,423,0,1,Did recid.,No recid.
6324,Hispanic,Male,23,0,0,2,190,1,7,No recid.,Did recid.
6326,Caucasian,Male,23,0,0,3,242,0,8,Did recid.,Did recid.
6328,Black,Female,68,0,0,5,306,1,2,No recid.,No recid.
6330,Caucasian,Female,26,0,0,2,45,0,5,No recid.,Did recid.
6332,Black,Male,51,0,0,0,306,1,4,Did recid.,No recid.
6335,Black,Male,25,0,0,0,45,0,2,No recid.,No recid.
6336,Black,Male,40,0,0,5,172,1,9,Did recid.,Did recid.
6337,Black,Male,51,0,0,14,28,1,5,No recid.,Did recid.
6338,Black,Male,27,0,0,2,328,0,5,Did recid.,Did recid.
6339,Black,Male,49,0,0,11,426,0,5,Did recid.,Did recid.
6341,Other,Male,36,0,0,0,45,0,1,No recid.,No recid.
6344,Caucasian,Male,28,0,0,5,28,0,7,No recid.,Did recid.
6345,Black,Male,20,0,0,0,60,1,3,No recid.,No recid.
6347,Black,Male,21,0,0,2,306,1,10,Did recid.,Did recid.
6349,Black,Female,31,0,0,0,6,1,2,No recid.,No recid.
6353,Black,Male,57,0,0,0,45,0,1,No recid.,No recid.
6354,Caucasian,Female,61,0,0,8,336,1,3,Did recid.,No recid.
6356,Hispanic,Male,35,0,0,3,64,1,1,Did recid.,No recid.
6359,Black,Male,54,0,0,3,28,1,6,Did recid.,Did recid.
6360,Caucasian,Male,39,0,0,0,306,1,3,No recid.,No recid.
6361,Black,Male,24,0,1,1,306,1,7,No recid.,Did recid.
6362,Hispanic,Female,29,0,0,0,10,1,4,Did recid.,No recid.
6365,Black,Male,48,0,0,8,306,1,9,Did recid.,Did recid.
6367,Black,Male,30,0,0,6,337,0,7,Did recid.,Did recid.
6368,Black,Male,26,0,1,10,306,1,10,Did recid.,Did recid.
6369,Caucasian,Male,36,0,0,2,28,1,5,No recid.,Did recid.
6371,Black,Male,37,0,0,12,246,1,9,Did recid.,Did recid.
6372,Black,Male,26,0,0,4,61,1,6,Did recid.,Did recid.
6373,Black,Male,29,0,0,7,242,0,10,Did recid.,Did recid.
6375,Black,Male,26,0,0,1,425,0,6,Did recid.,Did recid.
6376,Black,Male,60,0,0,2,306,1,1,No recid.,No recid.
6377,Caucasian,Male,27,0,0,2,278,1,7,Did recid.,Did recid.
6378,Black,Male,41,2,0,16,190,1,7,Did recid.,Did recid.
6379,Caucasian,Male,22,0,0,1,253,1,6,No recid.,Did recid.
6380,Black,Male,28,0,0,3,28,1,7,No recid.,Did recid.
6381,Black,Male,33,0,0,13,71,1,6,Did recid.,Did recid.
6382,Black,Male,28,0,0,2,28,1,2,No recid.,No recid.
6383,Caucasian,Male,55,0,0,0,45,0,1,Did recid.,No recid.
6384,Black,Male,21,0,1,6,65,1,8,Did recid.,Did recid.
6386,Hispanic,Male,28,0,0,2,204,1,3,Did recid.,No recid.
6387,Hispanic,Female,22,0,0,0,45,0,2,No recid.,No recid.
6389,Caucasian,Female,29,0,0,6,306,1,7,Did recid.,Did recid.
6390,Black,Male,45,0,0,5,176,1,1,No recid.,No recid.
6391,Black,Male,24,0,0,2,402,0,8,Did recid.,Did recid.
6392,Black,Male,50,0,0,12,306,1,1,Did recid.,No recid.
6393,Black,Male,24,0,0,1,45,0,6,Did recid.,Did recid.
6394,Black,Male,47,0,0,1,28,1,2,No recid.,No recid.
6395,Caucasian,Male,57,0,0,1,45,0,1,No recid.,No recid.
6396,Caucasian,Male,54,0,0,6,21,1,1,No recid.,No recid.
6398,Caucasian,Female,42,0,0,0,45,0,2,No recid.,No recid.
6399,Caucasian,Male,35,0,0,5,96,1,3,No recid.,No recid.
6400,Black,Male,30,0,0,0,129,1,4,Did recid.,No recid.
6401,Caucasian,Male,53,0,0,1,100,1,1,No recid.,No recid.
6402,Black,Female,31,0,0,2,144,0,3,No recid.,No recid.
6405,Caucasian,Male,83,0,0,4,28,1,1,No recid.,No recid.
6406,Hispanic,Male,46,0,0,15,418,1,6,No recid.,Did recid.
6409,Black,Male,31,0,0,0,246,1,2,Did recid.,No recid.
6412,Other,Male,23,0,0,4,190,1,10,No recid.,Did recid.
6413,Black,Male,47,0,0,9,170,1,4,No recid.,No recid.
6414,Hispanic,Male,31,0,0,4,7,1,6,No recid.,Did recid.
6415,Black,Male,50,0,0,0,28,0,8,No recid.,Did recid.
6420,Black,Male,24,0,1,9,239,0,9,Did recid.,Did recid.
6422,Black,Female,22,0,1,2,10,1,9,No recid.,Did recid.
6424,Hispanic,Male,45,0,0,1,283,0,1,No recid.,No recid.
6425,Black,Female,30,0,0,2,190,1,2,No recid.,No recid.
6426,Other,Male,30,0,0,5,28,0,8,Did recid.,Did recid.
6427,Black,Male,36,0,0,4,127,0,2,No recid.,No recid.
6428,Caucasian,Female,43,0,0,22,394,0,10,Did recid.,Did recid.
6430,Black,Male,50,0,0,0,45,0,1,No recid.,No recid.
6431,Other,Female,24,0,0,2,317,1,4,Did recid.,No recid.
6432,Caucasian,Female,42,0,0,3,163,1,5,No recid.,Did recid.
6433,Caucasian,Female,29,0,0,1,190,1,7,Did recid.,Did recid.
6434,Hispanic,Female,28,0,0,2,58,1,3,No recid.,No recid.
6436,Hispanic,Male,31,0,0,0,31,0,1,No recid.,No recid.
6439,Black,Male,25,0,0,5,28,1,9,Did recid.,Did recid.
6441,Black,Male,36,0,0,4,10,1,5,No recid.,Did recid.
6442,Black,Male,24,0,0,1,219,0,5,Did recid.,Did recid.
6443,Caucasian,Male,28,0,0,5,129,1,5,No recid.,Did recid.
6446,Caucasian,Male,31,0,0,0,45,0,1,Did recid.,No recid.
6447,Black,Male,23,0,0,0,15,1,4,No recid.,No recid.
6448,Caucasian,Male,29,0,0,4,423,0,6,Did recid.,Did recid.
6449,Black,Male,51,0,0,11,243,0,5,Did recid.,Did recid.
6450,Black,Male,34,0,0,1,246,1,5,No recid.,Did recid.
6451,Black,Male,29,0,0,12,129,1,2,Did recid.,No recid.
6453,Black,Male,39,0,1,13,306,1,10,Did recid.,Did recid.
6458,Hispanic,Female,36,0,0,0,64,0,2,No recid.,No recid.
6459,Black,Male,59,0,0,15,28,0,6,Did recid.,Did recid.
6462,Black,Male,23,0,0,3,186,1,8,Did recid.,Did recid.
6463,Black,Male,31,0,0,15,172,1,8,No recid.,Did recid.
6466,Caucasian,Male,53,0,0,0,337,0,1,No recid.,No recid.
6467,Black,Male,34,0,0,12,403,1,7,No recid.,Did recid.
6468,Black,Female,63,0,0,1,303,1,1,No recid.,No recid.
6469,Other,Male,21,0,0,0,379,1,4,Did recid.,No recid.
6470,Black,Female,21,0,0,0,297,1,7,Did recid.,Did recid.
6471,Caucasian,Male,47,0,0,28,85,1,9,Did recid.,Did recid.
6473,Black,Male,34,0,0,7,306,1,5,Did recid.,Did recid.
6475,Black,Male,43,0,0,1,219,0,1,No recid.,No recid.
6477,Caucasian,Male,58,0,0,4,175,1,5,Did recid.,Did recid.
6478,Hispanic,Female,40,0,0,4,186,1,3,Did recid.,No recid.
6480,Black,Male,36,3,0,16,28,1,8,Did recid.,Did recid.
6481,Black,Female,23,0,0,0,45,0,4,No recid.,No recid.
6482,Black,Male,34,0,0,5,292,1,2,Did recid.,No recid.
6483,Caucasian,Male,56,0,0,13,28,1,2,No recid.,No recid.
6484,Caucasian,Female,52,0,0,0,10,1,1,No recid.,No recid.
6485,Black,Male,56,0,0,0,159,1,2,No recid.,No recid.
6487,Black,Female,37,0,0,0,144,0,1,No recid.,No recid.
6488,Caucasian,Female,50,0,0,0,45,0,1,No recid.,No recid.
6489,Black,Male,25,0,0,1,190,1,2,Did recid.,No recid.
6490,Black,Male,22,0,0,0,306,1,5,Did recid.,Did recid.
6491,Caucasian,Female,43,0,0,0,45,0,1,Did recid.,No recid.
6492,Caucasian,Male,30,0,0,1,45,0,2,No recid.,No recid.
6495,Asian,Male,29,0,0,0,47,1,1,No recid.,No recid.
6496,Caucasian,Male,24,0,0,0,246,1,2,No recid.,No recid.
6497,Black,Male,29,0,0,7,45,0,8,Did recid.,Did recid.
6498,Caucasian,Female,27,0,0,3,298,1,3,No recid.,No recid.
6500,Caucasian,Female,24,0,0,0,311,1,4,No recid.,No recid.
6501,Black,Female,74,0,0,0,175,1,1,No recid.,No recid.
6502,Black,Male,27,0,0,8,28,0,7,Did recid.,Did recid.
6503,Hispanic,Male,37,0,0,1,246,1,2,Did recid.,No recid.
6504,Black,Male,39,0,1,8,306,1,10,Did recid.,Did recid.
6505,Caucasian,Male,29,0,0,5,129,1,2,No recid.,No recid.
6507,Black,Male,25,0,0,0,410,0,3,Did recid.,No recid.
6508,Black,Female,35,0,0,5,229,1,3,No recid.,No recid.
6511,Black,Male,29,0,0,1,45,0,6,Did recid.,Did recid.
6512,Caucasian,Male,36,0,0,1,28,1,2,No recid.,No recid.
6513,Black,Male,61,0,0,13,306,1,4,Did recid.,No recid.
6514,Caucasian,Male,26,0,0,2,71,1,4,No recid.,No recid.
6518,Black,Male,28,0,0,1,337,0,5,No recid.,Did recid.
6520,Black,Female,26,0,0,1,28,1,5,No recid.,Did recid.
6521,Caucasian,Female,39,0,1,11,175,1,6,Did recid.,Did recid.
6522,Black,Male,22,0,1,3,190,1,4,Did recid.,No recid.
6524,Caucasian,Male,28,0,0,0,190,1,3,No recid.,No recid.
6525,Caucasian,Male,51,0,0,1,297,1,1,Did recid.,No recid.
6526,Hispanic,Female,35,0,0,0,45,0,2,No recid.,No recid.
6527,Black,Female,23,0,0,0,45,0,2,No recid.,No recid.
6528,Black,Male,29,1,2,6,89,1,6,Did recid.,Did recid.
6529,Other,Male,20,0,0,0,418,1,3,Did recid.,No recid.
6531,Black,Male,24,0,0,1,28,0,9,Did recid.,Did recid.
6533,Hispanic,Female,23,0,1,2,45,0,4,No recid.,No recid.
6534,Black,Female,33,0,0,5,15,1,7,No recid.,Did recid.
6535,Caucasian,Male,21,1,0,1,28,1,3,Did recid.,No recid.
6536,Caucasian,Male,59,0,0,3,45,0,1,No recid.,No recid.
6537,Caucasian,Male,26,0,0,4,377,1,4,Did recid.,No recid.
6538,Caucasian,Male,36,0,0,0,28,0,1,No recid.,No recid.
6539,Other,Male,38,0,0,2,190,1,1,No recid.,No recid.
6541,Caucasian,Male,19,1,3,5,28,0,9,Did recid.,Did recid.
6546,Hispanic,Male,28,0,0,2,190,1,8,No recid.,Did recid.
6547,Hispanic,Male,23,0,0,2,28,1,5,Did recid.,Did recid.
6548,Black,Male,21,0,0,1,232,1,5,Did recid.,Did recid.
6549,Black,Male,52,0,0,0,45,0,1,Did recid.,No recid.
6550,Black,Male,56,0,0,12,306,1,5,Did recid.,Did recid.
6551,Caucasian,Male,40,0,0,1,134,0,4,No recid.,No recid.
6552,Caucasian,Female,48,0,0,8,170,0,4,Did recid.,No recid.
6553,Black,Male,24,0,1,2,73,0,6,No recid.,Did recid.
6554,Black,Female,26,0,0,0,190,1,4,No recid.,No recid.
6557,Black,Male,59,0,0,5,206,0,6,No recid.,Did recid.
6558,Caucasian,Male,66,0,0,1,28,1,1,Did recid.,No recid.
6560,Black,Female,54,0,0,6,175,1,4,No recid.,No recid.
6563,Caucasian,Male,31,0,0,4,45,0,7,Did recid.,Did recid.
6564,Caucasian,Male,34,0,0,0,190,1,3,No recid.,No recid.
6566,Black,Male,25,0,0,9,28,1,9,Did recid.,Did recid.
6570,Caucasian,Male,47,0,0,2,306,1,4,No recid.,No recid.
6571,Black,Male,51,0,0,12,172,1,8,Did recid.,Did recid.
6572,Caucasian,Male,25,0,0,1,28,1,3,No recid.,No recid.
6573,Other,Male,25,0,0,0,168,1,2,Did recid.,No recid.
6574,Black,Female,31,0,0,2,15,1,2,Did recid.,No recid.
6575,Hispanic,Male,44,0,0,2,28,1,1,Did recid.,No recid.
6577,Caucasian,Male,36,0,0,1,28,1,2,No recid.,No recid.
6578,Caucasian,Male,77,0,0,3,28,1,1,No recid.,No recid.
6580,Caucasian,Male,49,0,0,0,128,0,1,No recid.,No recid.
6583,Black,Male,31,0,0,0,190,1,7,No recid.,Did recid.
6584,Caucasian,Male,30,0,0,1,418,1,3,No recid.,No recid.
6585,Black,Male,29,1,0,3,35,1,9,Did recid.,Did recid.
6586,Caucasian,Female,53,0,0,6,306,1,5,Did recid.,Did recid.
6587,Black,Male,21,0,1,1,35,1,9,Did recid.,Did recid.
